,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,poutcome_failure,poutcome_nonexistent,poutcome_success,marital_new
3126,60,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3127,44,3,0,1,-1.7,94.027,-38.3,0.9,4991.6,1,0,0,1,0
3128,32,5,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3129,38,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3130,45,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3131,44,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,2
3132,44,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,1
3133,31,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,2
3134,32,2,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,1
3135,45,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3136,40,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,1
3137,45,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,1
3138,44,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,1
3139,43,1,999,1,-0.1,93.2,-42.0,4.12,5195.8,1,1,0,0,2
3140,25,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,2
3141,47,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3142,39,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3143,32,2,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,1,0,1
3144,41,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3145,58,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3146,42,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,1
3147,50,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
3148,42,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
3149,53,4,999,0,1.4,93.444,-36.1,4.968,5228.1,1,0,1,0,1
3150,54,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1,0,1,0,0
3151,31,2,4,1,-2.9,92.20100000000001,-31.4,0.884,5076.2,1,0,0,1,1
3152,50,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
3153,48,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,0
3154,30,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,2
3155,43,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,1
3156,36,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
3157,37,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3158,55,7,999,0,-1.8,93.369,-34.8,0.654,5008.7,0,0,1,0,1
3159,47,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
3160,54,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
3161,26,2,999,0,-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5,0,0,1,0,2
3162,27,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,2
3163,32,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,2
3164,43,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3165,26,1,999,0,-1.8,92.84299999999999,-50.0,1.65,5099.1,1,0,1,0,2
3166,32,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,1
3167,32,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3168,28,5,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
3169,33,3,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,2
3170,33,2,999,2,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,1,0,0,2
3171,42,1,999,0,-2.9,92.20100000000001,-31.4,0.879,5076.2,0,0,1,0,1
3172,53,2,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,1
3173,70,1,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,0,1,0,1
3174,47,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,1
3175,43,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
3176,51,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3177,34,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,1
3179,30,1,7,1,-2.9,92.963,-40.8,1.26,5076.2,1,0,0,1,2
3180,41,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,2
3181,36,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3182,37,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3183,28,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
3184,31,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,1,0,1,0,2
3185,58,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3186,54,12,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,1
3187,48,1,6,1,-1.8,93.876,-40.0,0.682,5008.7,1,0,0,1,1
3188,50,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,2
3189,38,12,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,2
3190,25,3,999,0,-2.9,92.963,-40.8,1.281,5076.2,1,0,1,0,2
3191,37,5,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,1
3192,31,6,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,2
3193,28,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,1,0,2
3194,46,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
3195,31,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3196,31,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3197,30,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,2
3198,35,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,2
3199,30,2,999,0,1.1,93.994,-36.4,4.856,5191.0,1,0,1,0,1
3200,36,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3201,34,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,1
3202,32,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3203,43,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,1
3204,57,4,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
3205,41,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
3206,34,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
3207,32,2,999,0,-1.8,93.749,-34.6,0.645,5008.7,1,0,1,0,1
3208,33,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,0,1,0,2
3209,46,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,2
3210,80,3,6,4,-1.8,93.369,-34.8,0.649,5008.7,1,0,0,1,1
3211,45,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3212,41,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
3213,49,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,1
3214,50,3,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
3215,34,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,1
3216,47,3,3,2,-1.7,94.027,-38.3,0.904,4991.6,0,0,0,1,1
3217,47,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,1
3218,55,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3219,46,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3220,24,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,1,0,2
3221,32,12,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,2
3222,31,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3223,31,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
3224,29,2,999,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0,0,1,0,1
3225,48,7,999,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,1,0,0,1
3226,33,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
3227,43,9,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,1
3228,29,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
3229,47,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3230,47,8,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3231,33,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3232,56,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,1,0,1
3233,33,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3234,30,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,2
3235,36,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,1
3236,50,1,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,1
3237,45,5,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3238,38,1,6,1,-1.8,93.749,-34.6,0.659,5008.7,1,0,0,1,2
3239,31,2,999,0,-1.8,93.876,-40.0,0.6920000000000001,5008.7,0,0,1,0,2
3240,30,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
3241,39,29,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,1
3242,37,2,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
3243,45,3,7,1,-1.8,93.749,-34.6,0.642,5008.7,1,0,0,1,1
3244,36,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
3245,22,4,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3246,33,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3247,37,1,999,0,-1.8,93.075,-47.1,1.406,5099.1,0,0,1,0,2
3248,38,2,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,1
3249,53,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3250,31,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
3251,44,2,999,2,-2.9,92.20100000000001,-31.4,0.883,5076.2,1,1,0,0,1
3252,31,6,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
3253,43,1,999,0,1.4,93.444,-36.1,4.968,5228.1,1,0,1,0,1
3254,30,8,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,2
3255,47,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,2
3256,28,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3257,33,1,999,1,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,1,0,0,1
3258,42,2,999,0,1.4,93.444,-36.1,4.968,5228.1,1,0,1,0,1
3259,45,7,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
3260,32,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,1
3261,41,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3262,50,2,999,1,-1.8,93.075,-47.1,1.41,5099.1,1,1,0,0,1
3263,42,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3264,45,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,2
3265,52,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,1
3266,49,2,999,0,1.1,93.994,-36.4,4.864,5191.0,1,0,1,0,1
3267,39,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1
3268,20,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,2
3269,36,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,1
3270,44,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,1,0,1,0,0
3271,34,2,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,0,1,0,0
3272,67,4,999,1,-3.4,92.649,-30.1,0.72,5017.5,0,1,0,0,1
3273,42,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3274,41,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,2
3275,37,1,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,0,0,2
3276,35,4,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,2
3277,34,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,0,0,1
3278,48,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3279,46,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
3280,57,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3281,54,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3282,34,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3283,29,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,2
3284,38,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,1
3285,27,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,2
3286,42,3,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,1
3287,35,2,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,0
3288,40,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,1
3289,44,7,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
3290,33,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,2
3291,54,1,999,0,-3.4,92.649,-30.1,0.7190000000000001,5017.5,0,0,1,0,1
3292,32,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3293,47,4,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,2
3294,40,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,2
3295,30,4,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,0,1,0,1
3296,28,2,6,1,-1.7,94.215,-40.3,0.893,4991.6,0,0,0,1,2
3297,40,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,1
3298,39,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
3299,27,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,2
3300,51,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,1
3301,39,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,0
3302,46,1,999,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,0,0,1,0,1
3303,49,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,1
3304,47,3,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,1
3305,32,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3306,35,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
3307,27,4,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,2
3308,42,4,999,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,1
3309,35,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3310,37,2,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,2
3311,48,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,1
3312,29,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,2
3313,50,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
3314,30,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
3315,58,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,0
3316,52,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3317,32,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,1
3318,55,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3319,49,12,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,1
3320,35,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,2
3321,41,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3322,44,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,1
3323,35,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,1
3324,44,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3325,27,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,0,0,1,0,2
3326,35,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,0,1,0,1
3327,33,2,999,1,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,0,2
3328,35,1,999,0,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,0,0,1,0,1
3329,32,4,16,1,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0,0,0,1,2
3330,39,9,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,2
3331,53,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
3332,26,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,2
3333,25,7,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,2
3334,39,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3335,33,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,1
3336,63,4,999,2,-3.4,92.649,-30.1,0.715,5017.5,1,1,0,0,1
3337,59,3,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,1
3338,52,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,2
3339,25,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
3340,29,1,6,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,0,1,1
3341,48,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,1
3342,35,2,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,1
3343,39,1,999,1,-1.7,94.215,-40.3,0.81,4991.6,0,1,0,0,1
3344,31,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
3345,28,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,2
3346,40,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
3347,39,3,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,1
3348,41,3,999,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0,0,1,0,1
3349,39,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
3350,30,5,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,1
3351,40,1,999,0,1.4,94.465,-41.8,4.947,5228.1,0,0,1,0,1
3352,32,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3353,37,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0
3354,52,1,999,0,-1.8,93.876,-40.0,0.677,5008.7,1,0,1,0,1
3355,28,1,999,0,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,1,0,1,0,2
3356,43,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3357,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,2
3358,45,6,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
3359,47,7,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
3360,58,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,0
3361,33,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,2
3362,28,2,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,2
3363,47,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3364,38,3,6,2,-1.8,93.369,-34.8,0.652,5008.7,1,0,0,1,2
3365,60,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3366,28,3,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,2
3367,33,2,999,0,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,2
3368,41,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,0
3369,33,1,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,0,1,0,2
3370,41,2,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,1
3371,30,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,2
3372,54,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
3373,46,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,2
3374,32,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3375,42,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,2
3376,29,2,999,1,-3.4,92.431,-26.9,0.731,5017.5,0,1,0,0,2
3377,41,4,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
3378,24,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
3379,44,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0
3380,58,2,999,0,-2.9,92.963,-40.8,1.252,5076.2,0,0,1,0,1
3381,31,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,1
3382,34,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,2
3383,44,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3384,59,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,1
3385,34,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,2
3386,48,1,4,1,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,1,1
3387,47,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,0,0,1,0,2
3388,54,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3389,44,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,1
3390,31,4,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,2
3391,34,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,1
3392,29,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,2
3393,38,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,2
3394,56,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3395,26,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,2
3396,31,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
3397,31,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,2
3398,57,9,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3399,36,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
3400,43,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3401,46,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3402,24,1,17,4,-1.1,94.199,-37.5,0.8859999999999999,4963.6,0,1,0,0,2
3403,37,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,0,1,0,2
3404,33,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3405,41,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,2
3406,53,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3407,51,1,999,1,-2.9,92.20100000000001,-31.4,0.838,5076.2,0,1,0,0,0
3408,36,5,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
3409,47,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
3410,44,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,0
3411,45,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3412,38,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
3413,36,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,2
3414,30,2,999,0,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,0,0,1,0,2
3415,55,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3416,45,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3417,58,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,1,0,1,0,0
3418,33,11,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,2
3419,36,7,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,2
3420,33,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,2
3421,44,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,0
3422,30,2,999,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,1,0,1,0,2
3423,25,2,999,0,-1.7,94.055,-39.8,0.72,4991.6,1,0,1,0,2
3424,56,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3425,31,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,1
3426,32,6,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,1
3427,31,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,2
3428,36,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,2
3429,41,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,0,1,0,1
3430,55,4,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3431,57,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
3432,34,3,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,0,0,1
3433,30,12,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3434,40,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
