,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,poutcome_failure,poutcome_nonexistent,poutcome_success,housing_new
3360,58,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,1
3361,33,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3362,28,2,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,0
3363,47,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
3364,38,3,6,2,-1.8,93.369,-34.8,0.652,5008.7,1,0,0,1,0
3365,60,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3366,28,3,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
3367,33,2,999,0,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,1
3368,41,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,1
3369,33,1,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,0,1,0,1
3370,41,2,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,1
3371,30,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
3372,54,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
3373,46,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0
3374,32,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
3375,42,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,1
3376,29,2,999,1,-3.4,92.431,-26.9,0.731,5017.5,0,1,0,0,0
3377,41,4,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0
3378,24,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
3379,44,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0
3380,58,2,999,0,-2.9,92.963,-40.8,1.252,5076.2,0,0,1,0,1
3381,31,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
3382,34,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,0
3383,44,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3384,59,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,0
3385,34,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
3386,48,1,4,1,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,1,1
3387,47,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,0,0,1,0,0
3388,54,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0
3389,44,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,1
3390,31,4,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
3391,34,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,1
3393,38,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,1
3394,56,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3395,26,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,1
3396,31,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
3397,31,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
3398,57,9,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
3399,36,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0
3401,46,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3402,24,1,17,4,-1.1,94.199,-37.5,0.8859999999999999,4963.6,0,1,0,0,1
3403,37,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,0,1,0,0
3404,33,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3405,41,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
3406,53,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3407,51,1,999,1,-2.9,92.20100000000001,-31.4,0.838,5076.2,0,1,0,0,1
3408,36,5,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
3409,47,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
3410,44,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,1
3411,45,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3412,38,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0
3413,36,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
3414,30,2,999,0,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,0,0,1,0,1
3415,55,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
3416,45,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3417,58,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,1,0,1,0,1
3418,33,11,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
3419,36,7,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3420,33,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,1
3421,44,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
3422,30,2,999,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,1,0,1,0,1
3423,25,2,999,0,-1.7,94.055,-39.8,0.72,4991.6,1,0,1,0,0
3424,56,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3425,31,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,0
3426,32,6,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,1
3427,31,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0
3428,36,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,1
3429,41,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,0,1,0,1
3430,55,4,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3431,57,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
3432,34,3,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,0,0,1
3433,30,12,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3434,40,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
3435,41,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,1
3437,35,6,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
3438,59,5,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0
3439,41,4,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3440,35,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3441,41,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3442,32,2,6,1,-1.7,94.215,-40.3,0.846,4991.6,0,0,0,1,1
3444,60,13,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
3445,34,1,999,2,-3.4,92.431,-26.9,0.73,5017.5,1,1,0,0,0
3446,48,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
3447,50,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3448,43,10,999,0,1.4,94.465,-41.8,4.959,5228.1,1,0,1,0,0
3449,46,2,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,0
3450,50,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,0
3451,30,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
3452,44,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3453,37,3,999,0,-3.0,92.713,-33.0,0.715,5023.5,1,0,1,0,0
3455,32,1,3,2,-2.9,92.963,-40.8,1.262,5076.2,1,1,0,0,1
3456,36,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,1
3457,40,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
3458,53,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,1
3460,34,4,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,1
3461,34,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
3462,41,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,1,0,0,1
3463,48,7,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0
3464,47,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0
3465,39,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
3466,50,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
3467,38,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,1
3468,37,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3469,29,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,1
3470,24,1,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
3471,46,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3472,35,9,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0
3474,33,4,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,1
3475,58,3,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,0
3476,36,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,1
3477,41,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,1
3478,33,1,999,0,1.4,93.444,-36.1,4.967,5228.1,0,0,1,0,1
3479,29,5,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0
3480,51,1,999,0,-2.9,92.963,-40.8,1.268,5076.2,1,0,1,0,0
3481,52,1,999,0,-2.9,92.20100000000001,-31.4,0.884,5076.2,1,0,1,0,0
3482,44,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
3483,42,6,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
3484,43,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0
3485,32,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,0
3486,32,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3487,38,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,0
3488,32,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,1
3489,31,3,999,1,-1.8,93.075,-47.1,1.466,5099.1,0,1,0,0,0
3490,37,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3491,43,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1
3492,30,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3493,34,4,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,1
3494,36,2,999,0,-2.9,92.963,-40.8,1.281,5076.2,0,0,1,0,0
3495,29,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
3496,52,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
3497,54,3,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,0
3498,31,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,0
3499,37,10,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
3500,40,3,999,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,0,1,0,0
3501,43,5,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,0
3502,35,1,13,2,-1.7,94.055,-39.8,0.7390000000000001,4991.6,0,1,0,0,0
3503,37,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
3504,35,6,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3505,53,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
3506,55,1,999,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,0
3507,40,1,999,0,-3.4,92.37899999999999,-29.8,0.773,5017.5,1,0,1,0,0
3508,28,1,999,0,-1.8,93.075,-47.1,1.483,5099.1,0,0,1,0,1
3509,39,4,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0
3510,41,1,999,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,0
3511,46,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3512,52,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3513,44,1,999,0,-1.7,94.215,-40.3,0.861,4991.6,0,0,1,0,0
3514,31,2,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,0,0,0
3515,31,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0
3516,31,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
3517,35,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3518,58,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,1
3519,38,2,10,1,-1.8,92.84299999999999,-50.0,1.726,5099.1,1,0,0,1,1
3520,51,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,0
3521,36,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
3522,47,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3523,49,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
3524,39,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
3525,33,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
3526,66,1,21,2,-1.8,93.369,-34.8,0.655,5008.7,1,1,0,0,0
3527,36,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3528,46,3,999,0,-1.8,93.075,-47.1,1.423,5099.1,0,0,1,0,0
3529,44,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,1
3530,50,7,999,0,1.4,94.465,-41.8,4.959,5228.1,1,0,1,0,1
3531,32,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
3532,52,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
3533,26,4,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
3534,30,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
3535,34,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3536,30,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
3537,56,2,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,0
3538,33,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
3539,31,17,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
3540,47,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3541,46,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
3542,54,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3543,30,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,0
3544,40,9,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
3545,45,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3546,45,1,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,1
3547,55,3,3,1,-2.9,92.963,-40.8,1.268,5076.2,0,0,0,1,1
3548,30,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
3549,82,1,999,0,-1.7,94.215,-40.3,0.8809999999999999,4991.6,1,0,1,0,0
3550,55,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,1
3551,39,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3552,46,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
3553,33,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,0
3554,39,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,0
3555,37,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
3556,28,3,999,0,-2.9,92.20100000000001,-31.4,0.851,5076.2,1,0,1,0,1
3557,41,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,1
3558,39,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3559,27,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3560,39,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
3561,46,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,1
3562,38,1,999,0,-1.8,92.84299999999999,-50.0,1.757,5099.1,0,0,1,0,0
3563,54,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,1
3564,25,29,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,0
3565,37,2,6,1,-3.0,92.713,-33.0,0.706,5023.5,1,0,0,1,0
3566,28,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
3567,53,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,1
3568,58,2,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,0,0,1
3569,31,22,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
3570,42,1,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,1
3571,37,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3572,37,3,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,0
3573,24,3,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,1
3574,33,17,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,1
3575,59,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3576,60,1,999,0,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0,0,1,0,0
3577,31,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
3578,38,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
3579,35,3,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,1
3580,26,1,3,1,-1.7,94.027,-38.3,0.904,4991.6,1,0,0,1,0
3581,52,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,0
3582,35,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
3583,42,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
3584,46,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
3585,40,6,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,0
3586,58,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
3587,52,6,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,1
3588,30,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,0
3589,44,3,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,0
3590,53,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3591,30,7,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,0
3592,43,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
3593,39,6,999,0,-1.7,94.027,-38.3,0.898,4991.6,1,0,1,0,1
3594,43,1,6,2,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,0,1,0,0,1
3595,57,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3596,37,2,999,0,-3.4,92.431,-26.9,0.72,5017.5,1,0,1,0,0
3597,32,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0
3598,40,1,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,1
3599,41,3,999,0,1.4,94.465,-41.8,4.947,5228.1,0,0,1,0,0
3600,46,3,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0
3601,33,2,999,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,1
3602,49,7,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,0
3603,52,1,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,1,0,1,0,0
3604,31,1,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,0,1,0,1
3605,32,1,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
3606,37,11,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
3607,45,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
3608,39,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3609,28,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
3610,45,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
3611,33,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1
3612,37,9,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,1
3613,34,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,1
3614,39,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3615,31,2,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,0,1,0,1
3616,41,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,1
3617,55,2,10,3,-1.1,94.601,-49.5,0.977,4963.6,0,0,0,1,0
3618,49,1,999,2,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,0
3619,36,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3620,26,6,999,0,1.4,94.465,-41.8,4.947,5228.1,0,0,1,0,0
3621,46,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
3622,38,9,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3623,40,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3624,38,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3625,49,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3626,51,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3627,41,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,1
3628,42,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3629,32,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
3631,46,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3632,33,4,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
3633,68,2,999,0,-3.4,92.431,-26.9,0.728,5017.5,1,0,1,0,1
3634,41,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,1
3635,32,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,1
3636,29,6,999,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,0
3637,36,1,999,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1,0,1,0,1
3638,37,7,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
3639,57,1,999,0,1.4,93.444,-36.1,4.966,5228.1,1,0,1,0,0
3640,40,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
3641,36,1,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,0
3642,33,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3643,53,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3644,56,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3645,33,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,0,1,0,0
3646,48,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,1,0,1,0,0
3647,38,10,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
3648,22,2,3,1,-2.9,92.20100000000001,-31.4,0.873,5076.2,0,0,0,1,0
3649,50,9,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3650,58,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0
3651,56,5,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3652,53,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,0
3653,41,2,999,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,1
3654,80,5,999,1,-3.0,92.713,-33.0,0.718,5023.5,0,1,0,0,0
3655,50,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
3656,33,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,1
3657,29,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,0
3658,45,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
3660,34,4,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,1
3661,35,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
3662,46,2,9,4,-1.7,94.027,-38.3,0.904,4991.6,0,1,0,0,0
3663,47,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,1
3664,33,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3665,51,2,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,0,1,0
3666,38,1,999,1,-0.1,93.79799999999999,-40.4,4.968,5195.8,0,1,0,0,1
3667,58,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0
3668,49,3,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,0
3669,45,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3670,42,5,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0
3671,31,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1
3672,45,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
3673,24,2,999,1,-3.4,92.649,-30.1,0.722,5017.5,0,1,0,0,0
3674,37,4,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3675,27,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
