,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,poutcome_failure,poutcome_nonexistent,poutcome_success,job_new
3126,60,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,5
3127,44,3,0,1,-1.7,94.027,-38.3,0.9,4991.6,1,0,0,1,7
3128,32,5,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3129,38,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3130,45,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3131,44,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
3132,44,1,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,1
3133,31,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
3134,32,2,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,1
3135,45,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3136,40,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,9
3137,45,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,1
3138,44,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,9
3139,43,1,999,1,-0.1,93.2,-42.0,4.12,5195.8,1,1,0,0,0
3140,25,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,8
3141,47,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
3142,39,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
3143,32,2,999,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,0,1,0,9
3144,41,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,9
3145,58,2,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,5
3146,42,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,7
3148,42,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,4
3149,53,4,999,0,1.4,93.444,-36.1,4.968,5228.1,1,0,1,0,1
3150,54,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1,0,1,0,3
3151,31,2,4,1,-2.9,92.20100000000001,-31.4,0.884,5076.2,1,0,0,1,0
3152,50,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,3
3153,48,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,6
3154,30,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,9
3155,43,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,9
3156,36,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
3157,37,5,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,7
3158,55,7,999,0,-1.8,93.369,-34.8,0.654,5008.7,0,0,1,0,0
3159,47,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,4
3160,54,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,9
3161,26,2,999,0,-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5,0,0,1,0,4
3162,27,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
3163,32,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
3164,43,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
3165,26,1,999,0,-1.8,92.84299999999999,-50.0,1.65,5099.1,1,0,1,0,4
3166,32,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,7
3167,32,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3168,28,5,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
3169,33,3,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,6
3170,33,2,999,2,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,1,0,0,9
3171,42,1,999,0,-2.9,92.20100000000001,-31.4,0.879,5076.2,0,0,1,0,9
3172,53,2,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,7
3173,70,1,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,0,1,0,5
3174,47,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,4
3175,43,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,1
3176,51,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3177,34,1,999,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,0,1,0,3
3178,57,10,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,5
3179,30,1,7,1,-2.9,92.963,-40.8,1.26,5076.2,1,0,0,1,0
3180,41,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,9
3181,36,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3182,37,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
3183,28,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,8
3184,31,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,1,0,1,0,4
3185,58,1,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,5
3186,54,12,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,0
3187,48,1,6,1,-1.8,93.876,-40.0,0.682,5008.7,1,0,0,1,10
3188,50,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,1
3189,38,12,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,9
3190,25,3,999,0,-2.9,92.963,-40.8,1.281,5076.2,1,0,1,0,8
3191,37,5,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,1,0,0
3192,31,6,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,9
3193,28,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,1,0,0
3194,46,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,9
3195,31,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3196,31,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,4
3197,30,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
3198,35,2,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,0
3199,30,2,999,0,1.1,93.994,-36.4,4.856,5191.0,1,0,1,0,9
3200,36,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3201,34,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
3202,32,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,9
3203,43,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,4
3204,57,4,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
3205,41,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,10
3206,34,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,1
3207,32,2,999,0,-1.8,93.749,-34.6,0.645,5008.7,1,0,1,0,9
3208,33,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,0,1,0,0
3209,46,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,4
3210,80,3,6,4,-1.8,93.369,-34.8,0.649,5008.7,1,0,0,1,5
3211,45,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3212,41,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
3213,49,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0
3214,50,3,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,4
3215,34,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,2
3216,47,3,3,2,-1.7,94.027,-38.3,0.904,4991.6,0,0,0,1,4
3217,47,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,7
3218,55,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3219,46,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3220,24,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,1,0,8
3221,32,12,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3222,31,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3223,31,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,1
3224,29,2,999,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0,0,1,0,2
3225,48,7,999,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,1,0,0,1
3226,33,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,0
3227,43,9,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,9
3228,29,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,7
3229,47,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3230,47,8,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,4
3231,33,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3232,56,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,1,0,2
3233,33,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,9
3234,30,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,1
3235,36,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,4
3236,50,1,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,1
3237,45,5,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,9
3238,38,1,6,1,-1.8,93.749,-34.6,0.659,5008.7,1,0,0,1,0
3239,31,2,999,0,-1.8,93.876,-40.0,0.6920000000000001,5008.7,0,0,1,0,10
3240,30,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,9
3241,39,29,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,7
3242,37,2,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
3243,45,3,7,1,-1.8,93.749,-34.6,0.642,5008.7,1,0,0,1,4
3244,36,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3245,22,4,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3246,33,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
3247,37,1,999,0,-1.8,93.075,-47.1,1.406,5099.1,0,0,1,0,9
3248,38,2,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,4
3249,53,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
3250,31,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,9
3251,44,2,999,2,-2.9,92.20100000000001,-31.4,0.883,5076.2,1,1,0,0,4
3252,31,6,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,7
3253,43,1,999,0,1.4,93.444,-36.1,4.968,5228.1,1,0,1,0,0
3254,30,8,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,1
3255,47,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,3
3256,28,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3257,33,1,999,1,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,1,0,0,10
3258,42,2,999,0,1.4,93.444,-36.1,4.968,5228.1,1,0,1,0,0
3259,45,7,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,7
3260,32,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,7
3261,41,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,4
3262,50,2,999,1,-1.8,93.075,-47.1,1.41,5099.1,1,1,0,0,1
3263,42,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3264,45,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3265,52,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,2
3266,49,2,999,0,1.1,93.994,-36.4,4.864,5191.0,1,0,1,0,1
3267,39,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,4
3268,20,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,1
3269,36,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,2
3270,44,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,1,0,1,0,7
3271,34,2,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,0,1,0,9
3272,67,4,999,1,-3.4,92.649,-30.1,0.72,5017.5,0,1,0,0,6
3273,42,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
3274,41,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
3275,37,1,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,0,0,9
3277,34,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,0,0,2
3278,48,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,4
3279,46,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0
3280,57,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3281,54,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,3
3282,34,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
3283,29,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,9
3284,38,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,1
3285,27,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,8
3286,42,3,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,1
3287,35,2,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,9
3288,40,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,2
3289,44,7,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3290,33,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
3291,54,1,999,0,-3.4,92.649,-30.1,0.7190000000000001,5017.5,0,0,1,0,1
3292,32,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,9
3293,47,4,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0
3294,40,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
3295,30,4,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,0,1,0,0
3296,28,2,6,1,-1.7,94.215,-40.3,0.893,4991.6,0,0,0,1,9
3297,40,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,2
3298,39,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
3299,27,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,9
3300,51,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,3
3301,39,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,0
3302,46,1,999,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,0,0,1,0,0
3303,49,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,10
3304,47,3,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,0
3305,32,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3306,35,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,2
3307,27,4,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,0
3308,42,4,999,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,1
3309,35,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,9
3310,37,2,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,9
3311,48,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,1
3312,29,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,10
3313,50,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,4
3314,30,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3315,58,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,6
3316,52,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3317,32,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,2
3318,55,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
3319,49,12,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,9
3320,35,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0
3321,41,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3322,44,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,1
3323,35,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,9
3324,44,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
3325,27,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,0,0,1,0,9
3326,35,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,0,1,0,6
3327,33,2,999,1,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,0,0
3328,35,1,999,0,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,0,0,1,0,0
3329,32,4,16,1,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0,0,0,1,4
3330,39,9,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,2
3331,53,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
3332,26,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0
3333,25,7,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,6
3334,39,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3335,33,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0
3336,63,4,999,2,-3.4,92.649,-30.1,0.715,5017.5,1,1,0,0,4
3337,59,3,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,5
3338,52,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,6
3339,25,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3340,29,1,6,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,0,1,1
3341,48,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,2
3342,35,2,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,0
3343,39,1,999,1,-1.7,94.215,-40.3,0.81,4991.6,0,1,0,0,9
3344,31,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3345,28,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,1
3346,40,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,6
3347,39,3,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,0
3348,41,3,999,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0,0,1,0,1
3349,39,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,3
3350,30,5,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,6
3351,40,1,999,0,1.4,94.465,-41.8,4.947,5228.1,0,0,1,0,4
3352,32,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,9
3353,37,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,0
3354,52,1,999,0,-1.8,93.876,-40.0,0.677,5008.7,1,0,1,0,0
3355,28,1,999,0,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,1,0,1,0,8
3356,43,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3357,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
3358,45,6,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,3
3359,47,7,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3360,58,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,0
3361,33,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,9
3362,28,2,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,1
3363,47,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
3364,38,3,6,2,-1.8,93.369,-34.8,0.652,5008.7,1,0,0,1,1
3365,60,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,4
3366,28,3,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0
3367,33,2,999,0,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,6
3368,41,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,2
3369,33,1,999,0,-2.9,92.20100000000001,-31.4,0.883,5076.2,0,0,1,0,8
3370,41,2,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,4
3371,30,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,8
3372,54,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
3373,46,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,9
3374,32,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3375,42,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,9
3376,29,2,999,1,-3.4,92.431,-26.9,0.731,5017.5,0,1,0,0,0
3377,41,4,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
3378,24,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3379,44,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,9
3380,58,2,999,0,-2.9,92.963,-40.8,1.252,5076.2,0,0,1,0,5
3381,31,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
3382,34,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,7
3383,44,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
3384,59,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,1
3385,34,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,9
3386,48,1,4,1,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,1,4
3387,47,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,0,0,1,0,0
3388,54,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,3
3389,44,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,1
3390,31,4,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,4
3391,34,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,1
3392,29,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,9
3393,38,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,9
3394,56,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
3395,26,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,9
3396,31,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,9
3397,31,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0
3398,57,9,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3399,36,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
3400,43,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,10
3401,46,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
3402,24,1,17,4,-1.1,94.199,-37.5,0.8859999999999999,4963.6,0,1,0,0,8
3403,37,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,0,1,0,1
3404,33,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,9
3405,41,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,9
3406,53,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
3407,51,1,999,1,-2.9,92.20100000000001,-31.4,0.838,5076.2,0,1,0,0,0
3408,36,5,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,3
3409,47,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0
3410,44,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,9
3411,45,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,7
3412,38,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
3413,36,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,9
3414,30,2,999,0,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,0,0,1,0,1
3415,55,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,4
3416,45,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3417,58,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,1,0,1,0,5
3418,33,11,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,4
3419,36,7,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
3420,33,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,6
3421,44,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,7
3422,30,2,999,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,1,0,1,0,7
3423,25,2,999,0,-1.7,94.055,-39.8,0.72,4991.6,1,0,1,0,8
3425,31,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,4
3426,32,6,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,7
3427,31,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,1
3428,36,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,9
3429,41,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,0,1,0,3
3430,55,4,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,1
3431,57,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,4
3432,34,3,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,0,0,7
3433,30,12,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,4
3434,40,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,9
3435,41,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,10
3436,53,1,9,2,-1.8,93.369,-34.8,0.643,5008.7,1,0,0,1,1
