n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_avg_min,kw_avg_max,kw_avg_avg,self_reference_avg_sharess,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,avg_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,two_class_popularity,multi_class_popularity,,shares
14,229,0.616438353,0.999999992,0.753968248,6,4,0,2,4.585152838,8,0,0,0,0,1,0,300.75,302962.5,3352.214306,25250,0,0.025726487,0.025564079,0.149079573,0.025000504,0.774629357,0.331839402,0.065009337,0.026200873,0.013100437,0.666666667,0.333333333,0.380952381,-0.193518519,0,0,0.5,0,0,2,,1100
11,832,0.500622664,0.999999998,0.662813101,33,1,1,1,4.899038462,6,0,0,0,0,0,1,507.8333333,278033.3333,6827.959725,2700,0,0.033379585,0.033334247,0.866617049,0.033333932,0.033335188,0.380905191,-0.009199914,0.013221154,0.016826923,0.44,0.56,0.285064935,-0.231150794,0.4,-0.2,0.1,0.2,0,2,,983
15,630,0.523809523,0.999999997,0.707124009,17,1,4,1,4.661904762,6,0,0,0,0,0,1,399.8,278916.6667,6588.186114,983,0,0.033380137,0.033334851,0.866615406,0.033334294,0.033335312,0.357490079,-0.014662698,0.017460317,0.019047619,0.47826087,0.52173913,0.262337662,-0.289351852,0.0625,-0.1,0.4375,0.1,0,1,,685
11,1486,0.407457627,0.999999999,0.59378596,13,0,1,0,4.590174966,7,0,0,0,0,0,1,383.8571429,233685.7143,2153.120691,0,0,0.028571712,0.028571705,0.885712448,0.02857163,0.028572505,0.438749723,0.043858433,0.035666218,0.028936743,0.552083333,0.447916667,0.344338397,-0.305083482,0.5,0.5,0,0.5,0,1,,681
13,2525,0.297983871,0.999999999,0.475218659,27,0,1,1,4.274059406,6,0,0,1,0,0,0,504.8333333,290150,3538.977789,0,0,0.866666253,0.033333502,0.033333423,0.033333422,0.033333399,0.510940963,0.195439648,0.059009901,0.015049505,0.796791444,0.203208556,0.384139865,-0.265168129,0,0,0.5,0,1,4,,2400
11,1209,0.47763713,0.999999999,0.691654879,10,1,11,0,4.566583954,6,0,0,0,0,0,1,-1,251316.6667,2409.10585,11800,0,0.033493269,0.03333618,0.865401541,0.034355342,0.033413667,0.409566471,0.042987808,0.023159636,0.019851117,0.538461538,0.461538462,0.328702845,-0.248802528,0,0,0.5,0,0,1,,848
11,255,0.541176468,0.999999994,0.666666663,7,3,2,0,4.380392157,7,0,0,0,0,1,0,233.8571429,419814.2857,3483.88185,8150,0,0.028689187,0.028573436,0.206957448,0.028571758,0.707208171,0.423426573,0.024592075,0.019607843,0.007843137,0.714285714,0.285714286,0.197272727,-0.333333333,0.333333333,0.25,0.166666667,0.25,1,4,,3000
16,298,0.567474046,0.999999994,0.771604934,7,3,2,0,4.506711409,6,0,0,0,0,1,0,194.6,369333.3333,2394.78622,9466.666667,0,0.033361032,0.033340913,0.370586143,0.033337354,0.529374558,0.498161376,0.254761905,0.060402685,0.023489933,0.72,0.28,0.507275132,-0.212585034,0.4,0.366666667,0.1,0.366666667,1,4,,2200
9,100,0.826530604,0.999999982,0.964285697,1,1,1,2,4.56,5,0,0,0,0,0,0,113.5,525680,4085.371681,2200,0,0.040001363,0.04002202,0.040000817,0.839975171,0.040000629,0.525,0.06875,0.04,0.02,0.666666667,0.333333333,0.425,-0.325,0,0,0.5,0,1,4,,1900
10,557,0.459459459,0.999999997,0.564885495,3,2,7,0,4.746858169,9,0,1,0,0,0,0,230.5,170344.4444,1735.25031,1300,0,0.022226037,0.479453331,0.316435031,0.159661743,0.022223857,0.398993923,0.085474734,0.041292639,0.028725314,0.58974359,0.41025641,0.3818083,-0.321056548,0.1,0.1,0.4,0.1,0,3,,1500
9,250,0.562753034,0.999999993,0.716417905,3,2,1,0,4.38,4,0,0,0,1,0,0,254.75,407725,3935.756857,95900,0,0.799619843,0.050006031,0.050232119,0.050136244,0.050005762,0.545175439,-0.007017544,0.028,0.04,0.411764706,0.588235294,0.357142857,-0.268333333,0.6,0.05,0.1,0.05,1,5,,5100
16,203,0.552763816,0.999999991,0.6972477,5,4,1,2,4.068965517,6,0,1,0,0,0,0,335,220116.6667,2990.619288,5850,0,0.033333766,0.866597539,0.033333753,0.033401408,0.033333533,0.375,0.2875,0.019704433,0,1,0,0.2875,0,0.454545455,0.136363636,0.045454545,0.136363636,0,1,,711
14,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,117.5128571,428311.1111,4421.287324,0,0,0.022223376,0.022228952,0.022251564,0.911023403,0.022272705,0,0,0,0,0,0,0,0,0.4,-0.4,0.1,0.4,1,4,,3200
12,690,0.477239353,0.999999998,0.649999998,12,5,2,0,4.791304348,10,0,0,0,0,0,1,116.5,222690,2440.951828,1310.4,0,0.118294696,0.219778236,0.621693879,0.020000517,0.020232671,0.504855372,0.108350551,0.033333333,0.015942029,0.676470588,0.323529412,0.385902503,-0.303030303,0,0,0.5,0,1,4,,1700
13,726,0.519390581,0.999999998,0.735498838,4,1,4,0,4.564738292,9,0,0,0,0,0,0,255.375,329233.3333,3848.488672,4300,0,0.130588233,0.141218093,0.022227242,0.683743039,0.022223393,0.627973145,0.0655549,0.060606061,0.03030303,0.666666667,0.333333333,0.393211334,-0.541810967,0.6,-0.1,0.1,0.1,1,5,,4200
12,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,192.7322222,439600,5403.727855,0,0,0.121655359,0.022247716,0.022222918,0.811651269,0.022222738,0,0,0,0,0,0,0,0,0.454545455,0.136363636,0.045454545,0.136363636,0,3,,1500
9,906,0.432222222,0.999999998,0.620553358,4,1,4,0,4.460264901,7,0,1,0,0,0,0,182.5714286,213657.1429,2568.276583,411,0,0.02857213,0.601935045,0.028572005,0.028709572,0.312211248,0.406045952,0.055879046,0.023178808,0.014348786,0.617647059,0.382352941,0.382479901,-0.31125904,0,0,0.5,0,0,2,,929
12,1277,0.483388704,0.999999999,0.628853267,100,51,2,49,4.574001566,7,0,0,0,0,0,0,293.2857143,413014.2857,5715.762652,16154.19608,0,0.028571687,0.17316632,0.028646479,0.741043972,0.028571543,0.531310877,0.133555646,0.041503524,0.014878622,0.736111111,0.263888889,0.354273871,-0.376775272,1,0.5,0.5,0.5,1,5,,6500
13,788,0.466314398,0.999999998,0.651053863,14,0,1,0,4.478426396,5,0,1,0,0,0,0,-1,355860,2335.200228,0,0,0.040007694,0.382735031,0.496440471,0.040812679,0.040004124,0.412182594,-0.043771706,0.031725888,0.029187817,0.520833333,0.479166667,0.316742424,-0.362298933,1,-1,0.5,1,0,2,,1100
12,325,0.556249998,0.999999995,0.711229943,4,1,1,0,4.624615385,7,1,0,0,0,0,0,107.518,246442.8571,3185.483782,3700,0,0.215950408,0.028576968,0.028606522,0.028606854,0.698259248,0.466706539,0.08145933,0.036923077,0.012307692,0.75,0.25,0.251893939,-0.30625,0,0,0.5,0,1,5,,4800
12,534,0.491525423,0.999999997,0.621082619,5,2,10,0,4.917602996,4,0,0,0,0,0,1,109.75,420050,2930.898226,1700,0,0.050000307,0.05011784,0.799807147,0.050064615,0.050010091,0.473252688,0.049385561,0.024344569,0.020599251,0.541666667,0.458333333,0.296978022,-0.211796537,0,0,0.5,0,0,1,,758
12,668,0.485407065,0.999999997,0.66755319,7,1,6,1,4.570359281,10,0,0,0,0,1,0,706.4,265840,4252.894982,8200,0,0.151203575,0.123806882,0.133891727,0.020032972,0.571064846,0.504859307,0.212375541,0.040419162,0.008982036,0.818181818,0.181818182,0.393315697,-0.195833333,0.333333333,0.25,0.166666667,0.25,1,5,,11500
10,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,770.459,435010,4906.269878,0,0,0.118558611,0.020136323,0.11981237,0.721491728,0.020000969,0,0,0,0,0,0,0,0,0,0,0.5,0,1,5,,10000
14,220,0.616822427,0.999999993,0.746478868,9,1,1,0,4.813636364,6,0,1,0,0,0,0,112.4,245800,2547.675972,404,0,0.033336418,0.100846228,0.033335125,0.79914744,0.03333479,0.436904762,0.194047619,0.027272727,0.004545455,0.857142857,0.142857143,0.339285714,-0.166666667,0,0,0.5,0,0,1,,897
12,698,0.496251873,0.999999998,0.6443418,12,1,2,1,4.816618911,6,0,0,0,0,0,1,239.1666667,296600,2837.051289,1400,0,0.033333679,0.033333467,0.575166375,0.033333487,0.324832992,0.437559885,0.051022367,0.040114613,0.014326648,0.736842105,0.263157895,0.244170918,-0.372222222,0,0,0.5,0,0,1,,660
9,1032,0.463316582,0.999999998,0.686067018,10,0,8,3,4.393410853,3,0,0,0,1,0,0,-1,400500,3587.824074,0,0,0.066666799,0.732514562,0.06666673,0.06666681,0.067485101,0.579429255,0.13612013,0.053294574,0.024224806,0.6875,0.3125,0.436407713,-0.378190476,0.25,0.25,0.25,0.25,0,1,,200
9,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,285.2271429,516728.5714,6283.213911,0,0,0.028571974,0.028627164,0.028571739,0.885657439,0.028571684,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,,747
10,474,0.608602149,0.999999997,0.774744025,6,1,1,0,4.888185654,5,0,0,0,0,0,1,154.8,261840,2431.530739,822,0,0.04422978,0.040015383,0.83570322,0.040000116,0.040051501,0.319900932,0.022027972,0.023206751,0.018987342,0.55,0.45,0.261157025,-0.211111111,0.277272727,0.018181818,0.222727273,0.018181818,0,3,,1300
10,364,0.594366196,0.999999996,0.742358075,5,2,1,0,5.239010989,6,0,0,0,0,0,1,-1,259016.6667,2004.303665,1600,0,0.499274871,0.033340247,0.400133836,0.033374311,0.033876735,0.445050505,0.038181818,0.019230769,0.010989011,0.636363636,0.363636364,0.267532468,-0.325,0.454545455,0.136363636,0.045454545,0.136363636,0,1,,850
10,323,0.623824449,0.999999995,0.763546794,14,5,2,0,5.167182663,4,0,0,1,0,0,0,164.75,408800,2595.947653,2966.666667,0,0.552759645,0.050002598,0.297235212,0.050001353,0.050001191,0.377981427,0.127346041,0.043343653,0.012383901,0.777777778,0.222222222,0.348809524,-0.177083333,0.545454545,0.227272727,0.045454545,0.227272727,0,3,,1500
8,0,0,0,0,0,0,18,0,0,10,0,0,0,0,0,1,173.6666667,164490,2827.334811,0,0,0.020001467,0.020002638,0.654506035,0.120198653,0.185291206,0,0,0,0,0,0,0,0,0,0,0.5,0,1,4,,2900
14,511,0.538461537,0.999999997,0.647230319,22,1,1,1,4.863013699,8,0,0,0,0,0,1,140.5,222163.875,1881.124572,922,0,0.025002663,0.150138315,0.652041676,0.025003108,0.147814238,0.369762138,0.136054089,0.035225049,0.015655577,0.692307692,0.307692308,0.355765993,-0.278472222,0.076923077,0,0.423076923,0,0,3,,1300
13,190,0.540106949,0.999999992,0.595041317,16,2,13,0,5.4,5,0,0,0,0,0,0,84.4,432980,5063.77948,5100,0,0.040000037,0.04001643,0.040107508,0.839875954,0.040000072,0.76984127,0.177777778,0.021052632,0.010526316,0.666666667,0.333333333,0.475,-0.327777778,0,0,0.5,0,1,4,,1900
9,181,0.643678157,0.999999991,0.805555548,3,1,2,0,4.602209945,6,0,1,0,0,0,0,207.4,216766.6667,3847.092378,1100,0,0.033365248,0.034267205,0.033334592,0.865698721,0.033334234,0.388244256,0.047987013,0.033149171,0.011049724,0.75,0.25,0.239700577,-0.2625,0.4,-0.2,0.1,0.2,0,3,,1300
7,650,0.568403908,0.999999997,0.760309276,21,2,10,1,4.48,9,0,0,0,0,1,0,103.1111111,244977.7778,3530.645037,2750,0,0.244462727,0.022229573,0.022223671,0.255399456,0.455684573,0.58235182,0.21012109,0.056923077,0.013846154,0.804347826,0.195652174,0.402673453,-0.376388889,1,0,0.5,0,1,5,,3800
12,290,0.599999998,0.999999994,0.777777773,4,1,1,0,4.703448276,6,0,0,1,0,0,0,213.3333333,279449.5,2102.758448,497,0,0.86666405,0.033334209,0.033334286,0.033333761,0.033333694,0.4580721,0.176358412,0.079310345,0.017241379,0.821428571,0.178571429,0.296640316,-0.201666667,0.2,0.141666667,0.3,0.141666667,0,1,,877
14,1468,0.340846994,0.999999999,0.556451612,15,4,2,0,4.490463215,6,0,0,1,0,0,0,290.1666667,317816.6667,3667.736968,2100,0,0.866666579,0.033333375,0.033333354,0.033333346,0.033333346,0.426080565,0.211954492,0.046321526,0.010899183,0.80952381,0.19047619,0.395240483,-0.168576389,0,0,0.5,0,0,2,,1100
11,304,0.614864863,0.999999995,0.761904758,6,2,1,0,4.835526316,5,0,0,0,0,1,0,154.8,439520,2658.074753,6000,0,0.04000105,0.040004041,0.040001107,0.040000279,0.839993523,0.421875,0.015625,0.013157895,0.019736842,0.4,0.6,0.41875,-0.2375,0,0,0.5,0,1,4,,1800
11,569,0.497287522,0.999999997,0.644578311,11,10,2,1,4.479789104,6,0,0,0,0,1,0,42.6,270633.3333,2278.151626,1947.75,0,0.033334292,0.366657999,0.033334669,0.03333402,0.533339021,0.554900984,0.217314593,0.049209139,0.008787346,0.848484848,0.151515152,0.377516234,-0.3025,0,0,0.5,0,1,4,,1900
12,467,0.573626372,0.999999996,0.7480916,13,1,2,0,4.69379015,7,0,0,0,0,0,1,232.9316667,227957.1429,2772.128278,1200,0,0.028588981,0.02857507,0.599149605,0.315111632,0.028574712,0.403005051,0.039840909,0.027837259,0.00856531,0.764705882,0.235294118,0.244755245,-0.43125,0,0,0.5,0,0,1,,739
13,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,275.37,503742.8571,5246.918177,0,0,0.028572149,0.17248851,0.02857187,0.741795573,0.028571897,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.2,1,5,,9300
11,977,0.471698113,0.999999998,0.60436137,26,1,1,0,5.180143296,5,0,0,0,0,0,1,286.8,325180,2264.11792,1800,0,0.040000426,0.040000479,0.839996435,0.040000292,0.040002368,0.377949304,0.055512674,0.021494371,0.017400205,0.552631579,0.447368421,0.35981241,-0.271405229,0.5,-0.4,0,0.4,0,2,,1200
10,223,0.662162159,0.999999993,0.827338124,7,6,0,1,4.825112108,9,0,1,0,0,0,0,112.8433333,428611.1111,4064.31061,7766.666667,0,0.02222274,0.022633056,0.133328102,0.79959365,0.022222452,0.378766026,0.001751894,0.022421525,0.031390135,0.416666667,0.583333333,0.237272727,-0.23452381,0,0,0.5,0,1,5,,5800
12,863,0.491207502,0.999999998,0.703406812,21,9,1,0,5.00811124,10,0,0,0,0,0,1,116.5,284570,2536.045976,1392.25,0,0.020033668,0.188190881,0.63441499,0.020000813,0.137359648,0.545686438,0.104563492,0.030127462,0.017381228,0.634146341,0.365853659,0.390613553,-0.252222222,0.9,-0.3,0.4,0.3,0,2,,907
12,397,0.532467531,0.999999996,0.675213672,19,6,1,0,4.785894207,9,0,0,0,0,1,0,259,255544.4444,2091.890484,997.75,0,0.022244041,0.54365763,0.141803063,0.02289414,0.269401126,0.468582375,0.031578718,0.032745592,0.010075567,0.764705882,0.235294118,0.317132867,-0.307986111,0.288888889,-0.155555556,0.211111111,0.155555556,0,3,,1300
12,104,0.774509796,0.999999986,0.888888877,4,4,0,1,4.615384615,10,0,1,0,0,0,0,143.559,356120,4443.541455,6950,0,0.020000284,0.319944028,0.020000121,0.620055435,0.020000133,0.557121212,0.039772727,0.076923077,0.019230769,0.8,0.2,0.143465909,-0.375,0.6,0.3,0.1,0.3,1,5,,10300
11,1607,0.368652037,0.999999999,0.564017659,13,0,3,0,4.836341008,7,0,0,1,0,0,0,178.7142857,302757.1429,3568.523537,0,0,0.885714046,0.02857151,0.028571531,0.028571436,0.028571476,0.455452007,0.181206688,0.060360921,0.016179216,0.788617886,0.211382114,0.365926273,-0.195634921,0.666666667,0.125,0.166666667,0.125,0,3,,1300
12,648,0.467187499,0.999999997,0.626315788,9,6,2,2,4.526234568,7,0,0,0,0,0,1,237,234128.5714,2122.798593,1652.166667,0,0.028572477,0.028572534,0.885710003,0.028572131,0.028572854,0.411465036,0.085821536,0.026234568,0.012345679,0.68,0.32,0.318487395,-0.236111111,0.1,0.2,0.4,0.2,1,4,,2300
13,295,0.577777776,0.999999994,0.720930228,9,1,0,1,4.73559322,8,0,0,0,0,0,0,262.7985714,442250,4494.657201,6500,0,0.025001817,0.404820004,0.025001159,0.520088447,0.025088573,0.363095238,0.224255952,0.027118644,0.010169492,0.727272727,0.272727273,0.452083333,-0.283333333,0,0,0.5,0,0,1,,686
13,1244,0.421951219,0.999999999,0.632200885,10,1,1,0,4.421221865,6,0,1,0,0,0,0,23.5,244133.3333,2209.628353,4500,0,0.033338587,0.151636407,0.033336423,0.748352799,0.033335784,0.500750361,0.083556039,0.038585209,0.028135048,0.578313253,0.421686747,0.386584596,-0.284336735,1,0.8,0.5,0.8,0,1,,788
12,757,0.513586956,0.999999998,0.703619908,20,1,2,1,4.694848085,9,0,0,0,0,0,1,199.6,118344.4444,1314.414175,1600,0,0.02222874,0.022831238,0.275753112,0.022256242,0.656930669,0.512320319,-0.123552836,0.018494055,0.033025099,0.358974359,0.641025641,0.416883117,-0.479444444,0,0,0.5,0,0,1,,817
12,798,0.483702737,0.999999998,0.620553358,8,1,1,0,4.946115288,8,0,0,0,0,0,1,400.125,181800,2911.494833,1800,0,0.351831969,0.025000684,0.388793903,0.025006357,0.209367087,0.470100069,0.06989303,0.042606516,0.025062657,0.62962963,0.37037037,0.311253501,-0.2175,0.47,-0.07,0.03,0.07,0,1,,622
9,576,0.52173913,0.999999997,0.750778814,5,5,2,0,4.579861111,9,0,0,0,0,1,0,103.1111111,420188.8889,2898.06901,4600,0,0.24148082,0.022839477,0.139010857,0.243200563,0.353468282,0.47796617,0.161088264,0.036458333,0.017361111,0.677419355,0.322580645,0.418800247,-0.154583333,0.1,0,0.4,0,0,1,,725
10,441,0.559440558,0.999999996,0.687719296,25,1,1,1,5.090702948,6,0,0,0,0,0,1,229.1666667,269566.6667,2186.903773,2500,0,0.033333626,0.033333616,0.700067601,0.033333566,0.199931591,0.406271044,-0.00128367,0.011337868,0.01814059,0.384615385,0.615384615,0.314545455,-0.235416667,0.371717172,-0.00959596,0.128282828,0.00959596,0,3,,1600
8,974,0.423982869,0.999999998,0.593345655,12,1,5,0,4.374743326,6,0,0,0,0,0,1,95.83333333,273033.3333,2856.981759,4000,0,0.03347802,0.034888523,0.379623827,0.033373112,0.518636518,0.405277835,0.089359869,0.026694045,0.017453799,0.604651163,0.395348837,0.400874126,-0.264297386,0,0,0.5,0,1,4,,1800
11,332,0.569696968,0.999999995,0.743842361,3,2,1,0,4.665662651,8,0,1,0,0,0,0,242.4285714,202987.5,2440.913758,701,0,0.524068517,0.400741989,0.025098637,0.025090432,0.025000424,0.410962854,0.126735093,0.048192771,0.009036145,0.842105263,0.157894737,0.301799242,-0.25,0,0,0.5,0,0,1,,818
9,667,0.491628614,0.999999997,0.669191918,12,0,1,0,4.928035982,5,0,0,0,0,0,1,128.4,261780,2443.198699,0,0,0.040000624,0.040000238,0.839847817,0.040092664,0.040058657,0.427648564,0.187105077,0.056971514,0.007496252,0.88372093,0.11627907,0.314143313,-0.143333333,0.454545455,0.136363636,0.045454545,0.136363636,0,2,,964
14,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,41.59833333,648716.6667,5778.990422,0,0,0.033333437,0.033442222,0.033333371,0.866557598,0.033333371,0,0,0,0,0,0,0,0,1,-0.5,0.5,0.5,0,3,,1300
13,352,0.63690476,0.999999996,0.723404252,12,1,1,2,4.818181818,10,0,1,0,0,0,0,93.3,325290,2923.371749,0,0,0.020001089,0.337432203,0.122961219,0.499601812,0.020003676,0.55542328,-0.017857143,0.017045455,0.028409091,0.375,0.625,0.495833333,-0.266666667,0,0,0.5,0,1,4,,3300
8,261,0.580392155,0.999999994,0.727272723,11,8,1,0,4.781609195,10,0,0,0,0,1,0,23,375040,2682.085862,2735.8,0,0.425512675,0.020000899,0.020005132,0.020000334,0.514480959,0.399267399,-0.007692308,0.019157088,0.01532567,0.555555556,0.444444444,0.21,-0.325,1,0.6,0.5,0.6,0,3,,1300
11,995,0.422764227,0.999999998,0.657088121,10,2,1,0,4.515577889,8,0,0,1,0,0,0,413,251050,3245.442688,2350,0,0.89997315,0.025000276,0.025000218,0.025000491,0.025025866,0.493806228,0.17594455,0.049246231,0.011055276,0.816666667,0.183333333,0.381868981,-0.30959596,0,0,0.5,0,0,3,,1600
13,495,0.482328481,0.999999997,0.609589039,7,2,1,0,4.626262626,7,1,0,0,0,0,0,184.2,296128.5714,2827.346055,2754,0,0.028820598,0.028577457,0.347112141,0.02861896,0.566870844,0.550662879,0.207776989,0.04040404,0.008080808,0.833333333,0.166666667,0.398068182,-0.228125,0.5,0.25,0,0.25,0,2,,1100
10,276,0.638686129,0.999999994,0.798780483,9,8,1,0,4.655797101,4,0,0,0,0,1,0,219,542975,2629.947432,2251.4,0,0.052961112,0.050009369,0.050731116,0.050004815,0.796293588,0.622479339,0.181274105,0.043478261,0.014492754,0.75,0.25,0.389974747,-0.197916667,0.2,0.1,0.3,0.1,0,2,,963
11,351,0.564469912,0.999999995,0.751322747,3,2,1,0,4.843304843,8,0,1,0,0,0,0,86.5,320275,2226.220542,1700,0,0.157663301,0.232697517,0.025004807,0.559625405,0.025008969,0.405970418,0.263437951,0.045584046,0.002849003,0.941176471,0.058823529,0.353574811,-0.125,0.5,0.5,0,0.5,0,1,,877
13,970,0.462193823,0.999999998,0.64208633,14,3,1,1,4.665979381,7,0,1,0,0,0,0,-1,279457.1429,1874.372828,1700,0,0.028596358,0.02902672,0.171890043,0.741908931,0.028577948,0.447670401,0.132618464,0.037113402,0.01443299,0.72,0.28,0.372222222,-0.298710317,0,0,0.5,0,0,2,,1200
14,703,0.410218978,0.999999998,0.547215495,3,2,4,0,4.992887624,10,0,0,0,0,0,1,344.7,231400,2024.283963,992,0,0.020002994,0.020002969,0.732501305,0.110689527,0.116803205,0.391006843,0.038673021,0.014224751,0.008534851,0.625,0.375,0.332386364,-0.246759259,0,0,0.5,0,0,1,,823
13,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,161.2271429,548728.5714,6028.348875,0,0,0.028571604,0.028581661,0.028571515,0.885701866,0.028573353,0,0,0,0,0,0,0,0,0.7,0.118181818,0.2,0.118181818,0,3,,1400
13,323,0.583596213,0.999999995,0.759562837,4,2,2,0,4.619195046,4,0,0,1,0,0,0,-0.5,407725,2662.363282,3300,0,0.799923779,0.050000936,0.05000006,0.05000004,0.050075185,0.538479437,0.257418831,0.058823529,0.003095975,0.95,0.05,0.350791752,-0.4,0,0,0.5,0,0,2,,969
8,325,0.570063692,0.999999995,0.699029123,3,3,1,0,4.510769231,10,0,0,0,0,1,0,161.1,200480,2543.260814,862.5,0,0.144538143,0.237508326,0.020000383,0.020173183,0.577779964,0.499462366,0.107526882,0.04,0.021538462,0.65,0.35,0.378333333,-0.227380952,0.666666667,0,0.166666667,0,0,1,,634
11,391,0.530026108,0.999999996,0.658436211,4,1,1,1,5.189258312,8,0,0,1,0,0,0,139.625,375525,2405.5991,941,0,0.524938335,0.025000688,0.400017187,0.025000289,0.025043501,0.44702381,0.061011905,0.012787724,0.012787724,0.5,0.5,0.293333333,-0.1225,0,0,0.5,0,0,1,,826
7,2196,0.356113435,0.999999999,0.53540175,21,21,8,0,4.47859745,10,0,0,0,0,1,0,466.1,323070,4545.222379,4900,0,0.209513413,0.020175113,0.166408184,0.020031124,0.583872166,0.519105111,0.118471697,0.037795993,0.013205829,0.741071429,0.258928571,0.337792077,-0.270135468,0,0,0.5,0,1,5,,5400
16,332,0.669781929,0.999999995,0.867021272,0,0,1,10,4.13253012,5,0,0,0,0,0,1,64.2,500300,3698.81347,0,0,0.040047683,0.040672412,0.240084838,0.637458947,0.04173612,0.528015873,0.169365079,0.069277108,0.021084337,0.766666667,0.233333333,0.471014493,-0.479365079,0.7,0.166666667,0.2,0.166666667,0,1,,853
11,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,93.51285714,546442.8571,5899.317971,0,0,0.028571591,0.028581542,0.028571507,0.885600117,0.028675243,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,,704
11,1341,0.421094369,0.999999999,0.531034482,62,5,1,3,5.1349739,7,0,0,0,0,0,1,431.4285714,230885.7143,2118.858684,1960,0,0.028571808,0.028571811,0.885712146,0.028571691,0.028572544,0.382639943,-0.004457727,0.017897092,0.026099925,0.406779661,0.593220339,0.316224747,-0.22531746,0,0,0.5,0,0,2,,964
10,876,0.497663551,0.999999998,0.655913977,22,8,12,0,4.912100457,10,0,0,1,0,0,0,235.3,258480,4310.920878,4250,0,0.322641026,0.123047748,0.020057418,0.020043426,0.514210381,0.544645212,0.327246487,0.082191781,0.01369863,0.857142857,0.142857143,0.472034331,-0.356712963,0.3,1,0.2,1,1,5,,51900
8,808,0.505732483,0.999999998,0.677419353,17,1,2,0,5.086633663,8,0,0,0,0,0,1,287.2857143,223575,2291.603495,52500,0,0.02500125,0.02500123,0.538792433,0.025000786,0.386204302,0.417837327,0.09196924,0.03960396,0.01980198,0.666666667,0.333333333,0.323327584,-0.233854167,0,0,0.5,0,0,3,,1500
15,176,0.637426897,0.99999999,0.793814425,5,2,0,1,4.340909091,5,0,0,1,0,0,0,67.8,454840,3514.875384,2800,0,0.439644743,0.040108006,0.238997431,0.040274178,0.240975642,0.567837466,0.313911846,0.051136364,0.011363636,0.818181818,0.181818182,0.462373737,-0.229166667,0.3,1,0.2,1,0,1,,753
8,186,0.551912565,0.99999999,0.705882346,3,2,1,0,4.747311828,9,0,0,0,0,1,0,1550.25,402644.4444,3863.642091,6385,0,0.022230214,0.02222461,0.138663803,0.022223479,0.794657894,0.478354978,0.199458874,0.059139785,0.005376344,0.916666667,0.083333333,0.269008264,-0.166666667,0,0,0.5,0,0,2,,1100
11,468,0.555314532,0.999999996,0.762264148,2,2,1,1,4.403846154,8,0,1,0,0,0,0,285.375,205546.125,2608.023149,788,0,0.025000027,0.899964213,0.025000099,0.025035648,0.025000014,0.460671565,0.186030417,0.047008547,0.004273504,0.916666667,0.083333333,0.368938902,-0.44375,1,0,0.5,0,0,2,,1100
15,346,0.583090377,0.999999995,0.740909088,4,1,1,2,4.586705202,9,0,1,0,0,0,0,205.8333333,176944.4444,2070.652734,4800,0,0.022226237,0.022484104,0.13361709,0.799445378,0.022227192,0.370541958,0.091327423,0.028901734,0.026011561,0.526315789,0.473684211,0.357987013,-0.133928571,0,0,0.5,0,0,1,,722
10,540,0.537572253,0.999999997,0.647230319,17,1,1,1,5.042592593,6,0,1,0,0,0,0,131.1666667,359183.3333,2459.800127,851,0,0.033336032,0.034860367,0.398810868,0.49965708,0.033335653,0.402856487,0.060296143,0.025925926,0.012962963,0.666666667,0.333333333,0.369209957,-0.369047619,1,-0.5,0.5,0.5,0,1,,716
13,666,0.503805174,0.999999997,0.720316621,4,1,1,0,4.854354354,5,0,0,1,0,0,0,244.75,311740,2683.281151,13400,0,0.424814002,0.040015184,0.254496682,0.040006083,0.240668049,0.451137111,0.156779332,0.034534535,0.007507508,0.821428571,0.178571429,0.328959157,-0.178333333,0.2375,-0.0625,0.2625,0.0625,0,2,,924
8,268,0.624031005,0.999999994,0.721212117,9,0,1,0,4.690298507,6,0,0,0,0,0,1,-1,230850,1709.553751,0,0,0.033338194,0.033337868,0.866651279,0.033336058,0.033336602,0.306448413,-0.080871776,0.007462687,0.02238806,0.25,0.75,0.242857143,-0.206944444,0.288888889,-0.155555556,0.211111111,0.155555556,0,3,,1300
