,age,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,housing
3208,33,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,yes,yes
3209,46,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,yes
3210,80,3,6,4,success,-1.8,93.369,-34.8,0.649,5008.7,yes,no
3211,45,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
3212,41,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,yes
3213,49,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,yes
3214,50,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
3215,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,yes
3216,47,3,3,2,success,-1.7,94.027,-38.3,0.904,4991.6,no,yes
3217,47,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
3218,55,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
3219,46,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,yes
3220,24,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no,yes
3221,32,12,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
3222,31,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
3223,31,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,yes
3224,29,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.959,5228.1,no,yes
3225,48,7,999,1,failure,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,no
3226,33,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,yes
3227,43,9,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
3228,29,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3229,47,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
3230,47,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
3231,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3232,56,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no,yes
3233,33,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
3234,30,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,yes
3235,36,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,no
3236,50,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,yes
3237,45,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
3238,38,1,6,1,success,-1.8,93.749,-34.6,0.659,5008.7,yes,yes
3239,31,2,999,0,nonexistent,-1.8,93.876,-40.0,0.6920000000000001,5008.7,no,no
3240,30,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,yes
3241,39,29,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,yes
3242,37,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
3243,45,3,7,1,success,-1.8,93.749,-34.6,0.642,5008.7,yes,yes
3244,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3245,22,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
3246,33,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
3247,37,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,no,yes
3248,38,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,yes
3249,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,yes
3250,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
3251,44,2,999,2,failure,-2.9,92.20100000000001,-31.4,0.883,5076.2,yes,no
3252,31,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
3253,43,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes,yes
3254,30,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
3255,47,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
3256,28,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
3257,33,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.264,5099.1,no,yes
3258,42,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes,yes
3259,45,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,no
3260,32,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no,no
3261,41,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
3262,50,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,yes,yes
3263,42,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
3264,45,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
3265,52,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,yes
3266,49,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,yes,yes
3267,39,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
3268,20,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,yes
3269,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
3270,44,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,yes,yes
3271,34,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,yes,yes
3272,67,4,999,1,failure,-3.4,92.649,-30.1,0.72,5017.5,no,yes
3273,42,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
3274,41,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,yes
3275,37,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,yes
3276,35,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
3277,34,1,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,yes
3278,48,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
3279,46,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
3280,57,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3281,54,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
3282,34,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,yes
3283,29,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
3284,38,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no,yes
3285,27,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,yes
3286,42,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,yes
3287,35,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,yes
3288,40,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no,yes
3289,44,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
3290,33,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
3291,54,1,999,0,nonexistent,-3.4,92.649,-30.1,0.7190000000000001,5017.5,no,yes
3292,32,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
3293,47,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,yes
3294,40,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,yes
3295,30,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,yes,yes
3296,28,2,6,1,success,-1.7,94.215,-40.3,0.893,4991.6,no,yes
3297,40,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,yes
3298,39,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,yes
3299,27,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes,yes
3300,51,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
3301,39,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,yes
3302,46,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,no,yes
3303,49,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,no
3304,47,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,yes
3305,32,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3306,35,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,yes
3307,27,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,yes
3308,42,4,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no,no
3309,35,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
3310,37,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,no
3311,48,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
3312,29,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
3313,50,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,yes
3314,30,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3315,58,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,yes
3316,52,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
3317,32,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no,yes
3318,55,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
3319,49,12,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,yes
3320,35,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,no
3321,41,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
3322,44,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,no
3323,35,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
3324,44,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
3325,27,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no,yes
3326,35,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes,yes
3327,33,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no,yes
3328,35,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,no,yes
3329,32,4,16,1,success,-1.7,94.215,-40.3,0.8959999999999999,4991.6,no,no
3330,39,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,yes
3331,53,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,yes
3332,26,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,no
3333,25,7,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,no
3334,39,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
3335,33,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,yes
3336,63,4,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,yes,yes
3337,59,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no,no
3338,52,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
3339,25,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
3340,29,1,6,1,success,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
3341,48,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
3342,35,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,yes
3343,39,1,999,1,failure,-1.7,94.215,-40.3,0.81,4991.6,no,yes
3344,31,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3345,28,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,yes
3346,40,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
3347,39,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,no
3348,41,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.955,5228.1,no,yes
3349,39,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
3350,30,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,yes
3351,40,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no,yes
3352,32,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
3353,37,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,yes
3354,52,1,999,0,nonexistent,-1.8,93.876,-40.0,0.677,5008.7,yes,no
3355,28,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,yes,yes
3356,43,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,yes
3357,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
3358,45,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
3359,47,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
3360,58,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,yes
3361,33,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
3362,28,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
3363,47,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
3364,38,3,6,2,success,-1.8,93.369,-34.8,0.652,5008.7,yes,no
3365,60,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,yes
3366,28,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,yes
3367,33,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,yes,yes
3368,41,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no,yes
3369,33,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,no,yes
3370,41,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,yes
3371,30,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,yes
3372,54,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
3373,46,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,no
3374,32,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
3375,42,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no,yes
3376,29,2,999,1,failure,-3.4,92.431,-26.9,0.731,5017.5,no,no
3377,41,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,no
3378,24,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
3379,44,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
3380,58,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,no,yes
3381,31,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
3382,34,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no,no
3383,44,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
3384,59,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,no
3385,34,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
3386,48,1,4,1,success,-0.1,93.2,-42.0,4.191,5195.8,no,yes
3387,47,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,no,no
3388,54,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,no
3389,44,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no,yes
3390,31,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,yes
3391,34,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no,yes
3393,38,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,yes
3394,56,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,yes
3395,26,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,yes
3396,31,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
3397,31,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,yes
3398,57,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
3399,36,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,no
3401,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,yes
3402,24,1,17,4,failure,-1.1,94.199,-37.5,0.8859999999999999,4963.6,no,yes
3403,37,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,no,no
3404,33,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
3405,41,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
3406,53,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3407,51,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.838,5076.2,no,yes
3408,36,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
3409,47,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
3410,44,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,yes
3411,45,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
3412,38,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,no
3413,36,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,no
3414,30,2,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,no,yes
3415,55,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,no
3416,45,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
3417,58,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,yes,yes
3418,33,11,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
3419,36,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
3420,33,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,yes
3421,44,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,yes
3422,30,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes,yes
3423,25,2,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,yes,no
3424,56,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
3425,31,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
3426,32,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,yes
3427,31,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,no
3428,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,yes
3429,41,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,yes,yes
3430,55,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,yes
3431,57,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
3432,34,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no,yes
3433,30,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
3434,40,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
3435,41,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,yes
3437,35,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,no
3438,59,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,no
3439,41,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,yes
3440,35,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
3441,41,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3442,32,2,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,no,yes
3444,60,13,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,no
3445,34,1,999,2,failure,-3.4,92.431,-26.9,0.73,5017.5,yes,no
3446,48,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,no
3447,50,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,yes
3448,43,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes,no
3449,46,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,no
3450,50,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no,no
3451,30,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,yes
3452,44,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
3453,37,3,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,yes,no
3455,32,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076.2,yes,yes
3456,36,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,yes
3457,40,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,no
3458,53,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,yes
3460,34,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no,yes
3461,34,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,no
3462,41,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,yes,yes
3463,48,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
3464,47,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,no
3465,39,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,no
3466,50,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no,yes
3467,38,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,yes
3468,37,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,yes
3469,29,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no,yes
3470,24,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,yes
3471,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3472,35,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,no
3474,33,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,yes
3475,58,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no,no
3476,36,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,yes
3477,41,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,yes
3478,33,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,yes
3479,29,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
3480,51,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes,no
3481,52,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,yes,no
3482,44,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
3483,42,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no,no
3484,43,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,no
3485,32,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,no
3486,32,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3487,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no,no
3488,32,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,yes
3489,31,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no,no
3490,37,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no,yes
3491,43,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,yes
3492,30,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3493,34,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no,yes
3494,36,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,no,no
3495,29,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,yes
3496,52,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,yes
3497,54,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,no
3498,31,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no,no
3499,37,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,yes
3500,40,3,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,no,no
3501,43,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no,no
3502,35,1,13,2,failure,-1.7,94.055,-39.8,0.7390000000000001,4991.6,no,no
3503,37,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no,yes
3504,35,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3505,53,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,yes
3506,55,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no,no
3507,40,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,yes,no
3508,28,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no,yes
3509,39,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,no
3510,41,1,999,2,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no,no
3511,46,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,yes
3512,52,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,no
3513,44,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,no,no
3514,31,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no,no
3515,31,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no,no
3516,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,no
3517,35,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no,yes
3518,58,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,yes
3519,38,2,10,1,success,-1.8,92.84299999999999,-50.0,1.726,5099.1,yes,yes
3520,51,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no,no
