,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,poutcome_failure,poutcome_nonexistent,poutcome_success,education_new
3206,34,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0
3207,32,2,999,0,-1.8,93.749,-34.6,0.645,5008.7,1,0,1,0,5
3208,33,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,0,1,0,5
3209,46,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,6
3210,80,3,6,4,-1.8,93.369,-34.8,0.649,5008.7,1,0,0,1,0
3211,45,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3212,41,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,1
3213,49,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,3
3214,50,3,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,3
3215,34,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,0
3216,47,3,3,2,-1.7,94.027,-38.3,0.904,4991.6,0,0,0,1,6
3217,47,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,3
3218,55,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,1
3219,46,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,1
3220,24,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,1,0,3
3221,32,12,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
3222,31,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,3
3223,31,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,2
3224,29,2,999,0,1.4,93.91799999999999,-42.7,4.959,5228.1,0,0,1,0,3
3225,48,7,999,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,1,0,0,0
3226,33,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,3
3227,43,9,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,6
3228,29,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
3229,47,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
3230,47,8,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,6
3231,33,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
3232,56,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0,0,1,0,6
3233,33,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
3234,30,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
3235,36,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,6
3236,50,1,999,0,1.4,93.444,-36.1,4.97,5228.1,0,0,1,0,2
3237,45,5,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,3
3238,38,1,6,1,-1.8,93.749,-34.6,0.659,5008.7,1,0,0,1,3
3239,31,2,999,0,-1.8,93.876,-40.0,0.6920000000000001,5008.7,0,0,1,0,3
3240,30,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,5
3241,39,29,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,3
3242,37,2,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,2
3244,36,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
3245,22,4,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,5
3246,33,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
3247,37,1,999,0,-1.8,93.075,-47.1,1.406,5099.1,0,0,1,0,3
3248,38,2,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,6
3249,53,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,3
3250,31,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
3251,44,2,999,2,-2.9,92.20100000000001,-31.4,0.883,5076.2,1,1,0,0,6
3252,31,6,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,3
3253,43,1,999,0,1.4,93.444,-36.1,4.968,5228.1,1,0,1,0,6
3254,30,8,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,2
3255,47,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0
3256,28,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0
3257,33,1,999,1,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,1,0,0,3
3258,42,2,999,0,1.4,93.444,-36.1,4.968,5228.1,1,0,1,0,6
3259,45,7,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,3
3260,32,2,999,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,3
3261,41,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,3
3262,50,2,999,1,-1.8,93.075,-47.1,1.41,5099.1,1,1,0,0,2
3263,42,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0
3264,45,3,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0
3265,52,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,2
3266,49,2,999,0,1.1,93.994,-36.4,4.864,5191.0,1,0,1,0,1
3268,20,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,3
3269,36,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,6
3270,44,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,1,0,1,0,3
3271,34,2,999,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,0,1,0,5
3272,67,4,999,1,-3.4,92.649,-30.1,0.72,5017.5,0,1,0,0,6
3273,42,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,6
3274,41,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
3275,37,1,999,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,0,0,6
3276,35,4,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0
3277,34,1,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,0,0,6
3278,48,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
3279,46,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,3
3280,57,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
3281,54,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
3282,34,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,2
3283,29,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,3
3284,38,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,2
3285,27,1,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,3
3286,42,3,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,1
3287,35,2,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,5
3288,40,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,5
3289,44,7,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
3290,33,4,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
3291,54,1,999,0,-3.4,92.649,-30.1,0.7190000000000001,5017.5,0,0,1,0,2
3292,32,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,3
3293,47,4,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,6
3294,40,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,3
3295,30,4,999,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,0,1,0,6
3296,28,2,6,1,-1.7,94.215,-40.3,0.893,4991.6,0,0,0,1,5
3297,40,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0
3298,39,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0
3299,27,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,1,0,3
3300,51,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0
3301,39,1,999,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1,0,5
3302,46,1,999,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,0,0,1,0,6
3303,49,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,3
3304,47,3,999,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,6
3305,32,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
3306,35,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,3
3307,27,4,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,3
3308,42,4,999,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,2
3309,35,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
3310,37,2,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,6
3311,48,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,0
3312,29,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,6
3313,50,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,6
3314,30,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
3315,58,1,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,6
3316,52,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,2
3317,32,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,6
3318,55,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,1
3319,49,12,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,5
3320,35,1,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,6
3321,41,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3322,44,2,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,1
3323,35,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,5
3324,44,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,6
3325,27,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,0,0,1,0,2
3326,35,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,1,0,1,0,6
3327,33,2,999,1,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,0,6
3328,35,1,999,0,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,0,0,1,0,3
3329,32,4,16,1,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0,0,0,1,6
3330,39,9,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,6
3331,53,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,3
3332,26,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,3
3333,25,7,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,6
3334,39,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,2
3335,33,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,6
3336,63,4,999,2,-3.4,92.649,-30.1,0.715,5017.5,1,1,0,0,0
3337,59,3,999,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,0
3338,52,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,5
3339,25,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
3340,29,1,6,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,0,1,2
3341,48,2,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,2
3342,35,2,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,6
3343,39,1,999,1,-1.7,94.215,-40.3,0.81,4991.6,0,1,0,0,5
3344,31,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
3345,28,1,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,5
3346,40,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,3
3347,39,3,999,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,6
3348,41,3,999,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0,0,1,0,0
3349,39,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,5
3350,30,5,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,5
3351,40,1,999,0,1.4,94.465,-41.8,4.947,5228.1,0,0,1,0,2
3352,32,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
3353,37,2,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,6
3354,52,1,999,0,-1.8,93.876,-40.0,0.677,5008.7,1,0,1,0,6
3355,28,1,999,0,-1.8,92.84299999999999,-50.0,1.7990000000000002,5099.1,1,0,1,0,2
3356,43,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,3
3357,31,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
3358,45,6,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,6
3359,47,7,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
3360,58,1,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,6
3361,33,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
3362,28,2,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,6
3363,47,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,6
3364,38,3,6,2,-1.8,93.369,-34.8,0.652,5008.7,1,0,0,1,3
3365,60,2,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,6
3366,28,3,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
3367,33,2,999,0,-1.8,93.369,-34.8,0.652,5008.7,1,0,1,0,6
3368,41,1,999,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,2
3370,41,2,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,3
3372,54,4,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
3373,46,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,5
3374,32,2,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,3
3375,42,2,999,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,6
3376,29,2,999,1,-3.4,92.431,-26.9,0.731,5017.5,0,1,0,0,6
3378,24,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,1
3380,58,2,999,0,-2.9,92.963,-40.8,1.252,5076.2,0,0,1,0,0
3381,31,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,3
3382,34,1,999,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,2
3383,44,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
3384,59,2,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,0
3385,34,2,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
3386,48,1,4,1,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,1,6
3387,47,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,0,0,1,0,6
3388,54,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0
3389,44,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0,1,0,0,3
3390,31,4,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,6
3391,34,2,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,0,1,0,5
3392,29,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,2
3393,38,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,6
3395,26,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,5
3396,31,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,3
3397,31,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,6
3398,57,9,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0
3399,36,3,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,2
3400,43,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
3401,46,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,2
3403,37,1,999,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,0,1,0,5
3404,33,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,5
3405,41,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,3
3406,53,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3407,51,1,999,1,-2.9,92.20100000000001,-31.4,0.838,5076.2,0,1,0,0,3
3408,36,5,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,6
3409,47,3,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
3410,44,3,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,5
3411,45,1,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
3412,38,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,3
3413,36,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,5
3414,30,2,999,0,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,0,0,1,0,5
3415,55,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
3416,45,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
3417,58,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,1,0,1,0,6
3418,33,11,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
3419,36,7,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,6
3420,33,1,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,3
3421,44,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,3
3422,30,2,999,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,1,0,1,0,3
3423,25,2,999,0,-1.7,94.055,-39.8,0.72,4991.6,1,0,1,0,3
3424,56,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0
3425,31,1,999,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,6
3426,32,6,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,3
3427,31,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0
3428,36,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,5
3429,41,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,1,0,1,0,3
3430,55,4,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,2
3431,57,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,6
3432,34,3,999,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,0,0,3
3433,30,12,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,3
3434,40,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,6
3435,41,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,2
3436,53,1,9,2,-1.8,93.369,-34.8,0.643,5008.7,1,0,0,1,2
3437,35,6,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
3438,59,5,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,6
3439,41,4,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,2
3440,35,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,5
3441,41,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,3
3442,32,2,6,1,-1.7,94.215,-40.3,0.846,4991.6,0,0,0,1,6
3443,46,1,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,2
3444,60,13,999,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,2
3445,34,1,999,2,-3.4,92.431,-26.9,0.73,5017.5,1,1,0,0,6
3446,48,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,3
3447,50,2,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,6
3448,43,10,999,0,1.4,94.465,-41.8,4.959,5228.1,1,0,1,0,3
3449,46,2,999,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,2
3450,50,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,6
3451,30,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
3452,44,1,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
3454,23,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,3
3455,32,1,3,2,-2.9,92.963,-40.8,1.262,5076.2,1,1,0,0,6
3456,36,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,5
3457,40,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,1
3458,53,2,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,6
3459,53,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,1
3460,34,4,999,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,0
3461,34,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,5
3462,41,3,999,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,1,0,0,2
3463,48,7,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0
3464,47,2,999,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0
3465,39,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,3
3466,50,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1,0,2
3467,38,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,1
3468,37,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,6
3469,29,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,2
3470,24,1,999,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,3
3471,46,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
3472,35,9,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,6
3473,32,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,6
3474,33,4,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,6
3475,58,3,999,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,5
3476,36,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,0
3477,41,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,6
3478,33,1,999,0,1.4,93.444,-36.1,4.967,5228.1,0,0,1,0,5
3479,29,5,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,6
3480,51,1,999,0,-2.9,92.963,-40.8,1.268,5076.2,1,0,1,0,6
3481,52,1,999,0,-2.9,92.20100000000001,-31.4,0.884,5076.2,1,0,1,0,6
3482,44,3,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,2
3483,42,6,999,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,3
3484,43,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,6
3485,32,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,3
3486,32,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0
3487,38,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,1,0,0
3488,32,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1,0,6
3489,31,3,999,1,-1.8,93.075,-47.1,1.466,5099.1,0,1,0,0,5
3490,37,3,999,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,2
3491,43,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,2
3492,30,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
3493,34,4,999,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,2
3495,29,2,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,6
3496,52,1,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,6
3497,54,3,999,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,0
3498,31,3,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,5
3499,37,10,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,1
3500,40,3,999,0,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,0,1,0,6
3501,43,5,999,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,5
3502,35,1,13,2,-1.7,94.055,-39.8,0.7390000000000001,4991.6,0,1,0,0,5
3503,37,1,999,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,3
3504,35,6,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,1
3505,53,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,5
3506,55,1,999,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,0
3507,40,1,999,0,-3.4,92.37899999999999,-29.8,0.773,5017.5,1,0,1,0,5
3508,28,1,999,0,-1.8,93.075,-47.1,1.483,5099.1,0,0,1,0,3
3509,39,4,999,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0
3510,41,1,999,2,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,2
3511,46,3,999,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,1
3512,52,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,6
3513,44,1,999,0,-1.7,94.215,-40.3,0.861,4991.6,0,0,1,0,3
3514,31,2,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,0,0,3
3515,31,2,999,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,2
3516,31,1,999,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,6
3517,35,4,999,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,3
3518,58,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0
3519,38,2,10,1,-1.8,92.84299999999999,-50.0,1.726,5099.1,1,0,0,1,5
3520,51,1,999,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,0,1,0,0
3521,36,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,5
3522,47,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,3
