,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree
3404,33,technician,married,professional.course,0,1,0,1,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3405,41,technician,single,high.school,0,1,0,0,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3406,53,housemaid,married,basic.4y,0,0,0,1,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3407,51,admin.,divorced,high.school,0,1,0,0,aug,tue,1,999,1,failure,-2.9,92.20100000000001,-31.4,0.838,5076.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3408,36,housemaid,divorced,university.degree,0,0,0,1,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3409,47,admin.,married,university.degree,0,1,0,0,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3410,44,technician,divorced,professional.course,0,1,0,0,may,thu,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3411,45,services,married,professional.course,0,1,1,0,jul,mon,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3412,38,blue-collar,married,high.school,0,0,0,1,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3413,36,technician,single,professional.course,0,0,0,1,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3414,30,blue-collar,single,professional.course,0,1,0,0,nov,tue,2,999,0,nonexistent,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3415,55,management,married,university.degree,0,0,0,0,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3416,45,blue-collar,married,basic.9y,0,1,0,0,jul,wed,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3417,58,retired,divorced,university.degree,0,1,0,0,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3418,33,management,single,university.degree,0,0,1,1,may,fri,11,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3419,36,admin.,single,university.degree,0,1,0,0,aug,mon,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3420,33,self-employed,single,high.school,0,1,1,0,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3421,44,services,divorced,high.school,0,1,1,0,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3422,30,services,single,high.school,0,1,0,0,aug,thu,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3423,25,student,single,high.school,0,0,0,0,jun,mon,2,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3424,56,admin.,married,basic.4y,0,1,0,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3425,31,management,married,university.degree,0,0,0,0,may,fri,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3426,32,services,married,high.school,0,1,1,0,apr,mon,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3427,31,blue-collar,single,basic.4y,0,0,1,0,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3428,36,technician,single,professional.course,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3429,41,housemaid,married,high.school,0,1,0,1,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3430,55,blue-collar,married,basic.9y,0,1,0,0,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3431,57,management,divorced,university.degree,0,0,0,1,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3432,34,services,married,high.school,0,1,0,0,may,fri,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3433,30,management,married,high.school,0,1,0,0,aug,tue,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3434,40,technician,married,university.degree,0,0,0,0,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3435,41,unemployed,married,basic.9y,0,1,0,1,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3436,53,blue-collar,single,basic.9y,0,1,0,0,mar,thu,1,9,2,success,-1.8,93.369,-34.8,0.643,5008.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3437,35,blue-collar,married,basic.9y,0,0,0,0,jul,wed,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3438,59,entrepreneur,married,university.degree,0,0,0,1,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3439,41,self-employed,married,basic.9y,0,1,0,1,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3440,35,technician,married,professional.course,0,1,1,0,jul,thu,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3441,41,admin.,divorced,high.school,0,0,0,1,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3442,32,admin.,single,university.degree,0,1,0,0,jul,thu,2,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3443,46,services,divorced,basic.9y,0,1,0,0,may,wed,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3444,60,self-employed,married,basic.9y,0,0,0,0,aug,tue,13,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3445,34,admin.,married,university.degree,0,0,0,0,oct,fri,1,999,2,failure,-3.4,92.431,-26.9,0.73,5017.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3446,48,admin.,married,high.school,0,0,0,1,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3447,50,management,married,university.degree,0,1,0,0,jul,thu,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3448,43,admin.,married,high.school,0,0,0,1,jun,fri,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3449,46,services,divorced,basic.9y,0,0,0,0,may,wed,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3450,50,entrepreneur,married,university.degree,0,0,0,0,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3451,30,technician,single,university.degree,0,1,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3452,44,blue-collar,married,basic.9y,0,1,0,0,jul,thu,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3453,37,management,married,university.degree,0,0,0,0,dec,wed,3,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3454,23,services,single,high.school,0,1,0,0,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3455,32,admin.,married,university.degree,0,1,0,0,jun,tue,1,3,2,failure,-2.9,92.963,-40.8,1.262,5076.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3456,36,technician,married,professional.course,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3457,40,services,married,basic.6y,0,0,0,1,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3458,53,admin.,divorced,university.degree,0,1,1,1,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3459,53,housemaid,married,basic.6y,0,1,0,0,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3460,34,blue-collar,married,basic.4y,0,1,1,0,may,wed,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3461,34,technician,divorced,professional.course,0,0,0,1,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3462,41,self-employed,married,basic.9y,0,1,0,0,may,thu,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3463,48,blue-collar,married,basic.4y,0,0,0,0,aug,tue,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3464,47,blue-collar,married,basic.4y,0,0,0,1,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3465,39,services,married,high.school,0,0,0,1,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3466,50,technician,married,basic.9y,0,1,0,1,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3467,38,technician,single,basic.6y,0,1,0,0,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3468,37,admin.,single,university.degree,0,1,0,1,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3469,29,services,single,basic.9y,0,1,0,0,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
3470,24,entrepreneur,single,high.school,0,1,0,1,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3471,46,management,married,university.degree,0,0,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3472,35,admin.,single,university.degree,0,0,1,1,jun,fri,9,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3473,32,admin.,single,university.degree,0,1,0,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3474,33,admin.,single,university.degree,0,1,0,0,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3475,58,retired,married,professional.course,0,0,0,0,nov,fri,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3476,36,blue-collar,married,basic.4y,0,1,0,1,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3477,41,technician,married,university.degree,0,1,0,1,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3478,33,technician,single,professional.course,0,1,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3479,29,admin.,married,university.degree,0,0,1,0,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3480,51,technician,single,university.degree,0,0,0,0,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3481,52,management,married,university.degree,0,0,0,0,aug,tue,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.884,5076.2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3482,44,blue-collar,married,basic.9y,0,0,0,0,jul,fri,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3483,42,admin.,married,high.school,0,0,1,0,jul,thu,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3484,43,admin.,married,university.degree,0,0,0,0,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3485,32,services,married,high.school,0,0,0,0,jul,mon,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3486,32,blue-collar,married,basic.4y,0,0,0,1,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3487,38,services,married,basic.4y,0,0,1,1,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
3488,32,technician,married,university.degree,0,1,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3489,31,technician,married,professional.course,0,0,0,0,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3490,37,blue-collar,married,basic.9y,0,1,1,0,jul,wed,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3491,43,blue-collar,married,basic.9y,0,1,0,0,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3492,30,technician,married,university.degree,0,0,0,1,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3493,34,blue-collar,married,basic.9y,0,1,0,0,may,tue,4,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3494,36,management,married,university.degree,0,0,0,0,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,5076.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3495,29,admin.,single,university.degree,0,1,0,0,jul,mon,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3496,52,admin.,divorced,university.degree,0,1,1,0,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3497,54,retired,divorced,basic.4y,0,0,0,1,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3498,31,services,married,professional.course,0,0,0,0,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3499,37,blue-collar,married,basic.6y,0,1,0,0,jul,wed,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3500,40,technician,single,university.degree,0,0,0,0,nov,mon,3,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3501,43,technician,married,professional.course,0,0,0,0,may,thu,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3502,35,technician,divorced,professional.course,0,0,0,0,jun,wed,1,13,2,failure,-1.7,94.055,-39.8,0.7390000000000001,4991.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3503,37,admin.,single,high.school,0,1,0,0,jul,mon,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3504,35,services,married,basic.6y,0,0,0,1,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3505,53,admin.,married,professional.course,0,1,1,0,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3506,55,blue-collar,married,basic.4y,0,0,0,1,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3507,40,unemployed,married,professional.course,0,0,1,1,sep,fri,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.773,5017.5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3508,28,blue-collar,single,high.school,0,1,0,1,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3509,39,blue-collar,single,basic.4y,0,0,1,1,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3510,41,blue-collar,married,basic.9y,0,0,0,0,may,fri,1,999,2,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3511,46,blue-collar,married,basic.6y,0,1,0,0,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3512,52,self-employed,married,university.degree,0,0,0,1,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3513,44,admin.,single,high.school,0,0,1,1,jul,fri,1,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3514,31,unemployed,married,high.school,1,0,0,0,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3515,31,blue-collar,married,basic.9y,0,0,0,0,jul,wed,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3516,31,admin.,married,university.degree,0,0,0,0,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3517,35,services,married,high.school,0,1,0,0,jul,tue,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3518,58,blue-collar,married,basic.4y,0,1,0,1,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3519,38,technician,married,professional.course,0,1,0,0,mar,fri,2,10,1,success,-1.8,92.84299999999999,-50.0,1.726,5099.1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3520,51,admin.,married,basic.4y,0,0,0,0,may,tue,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3521,36,technician,married,professional.course,0,0,0,1,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3522,47,blue-collar,married,high.school,0,1,0,1,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3523,49,admin.,single,high.school,0,0,0,0,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3524,39,housemaid,married,basic.4y,0,1,1,0,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3525,33,admin.,single,university.degree,0,1,0,0,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3526,66,retired,married,professional.course,0,0,1,0,mar,tue,1,21,2,failure,-1.8,93.369,-34.8,0.655,5008.7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3527,36,technician,married,professional.course,0,1,0,0,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3528,46,blue-collar,divorced,basic.9y,0,0,0,0,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
